month,1,2,3,4–5,6–10,11–20,21–50,51–100,>100
2021-10,0.0,39.8989898989899,11.11111111111111,16.161616161616163,15.151515151515152,7.575757575757576,8.585858585858585,1.0101010101010102,0.5050505050505051
2021-11,0.0,37.62114537444934,8.898678414096917,19.295154185022025,18.502202643171806,8.986784140969164,4.757709251101322,1.4096916299559472,0.5286343612334802
2021-12,0.0,43.08390022675737,7.8231292517006805,17.687074829931973,17.800453514739228,8.049886621315192,4.875283446712018,0.5668934240362812,0.11337868480725624
2022-01,0.0,36.71328671328671,17.6989676989677,21.195471195471196,16.816516816516817,5.794205794205794,1.6317016317016315,0.14985014985014986,0.0
2022-02,0.0,29.07701588578323,17.621824519069644,21.154232857430124,21.067095649842482,8.934915208794155,1.910315704805952,0.22789731215228903,0.006702862122126148
2022-03,0.0,44.50261780104712,5.130890052356021,19.581151832460733,17.382198952879584,8.795811518324607,3.9790575916230364,0.6282722513089005,0.0
2022-04,0.0,47.183098591549296,18.30985915492958,21.12676056338028,8.450704225352112,4.225352112676056,0.7042253521126761,0.0,0.0
2022-05,0.0,34.48753462603878,18.377770083102494,19.36461218836565,17.797783933518005,8.050554016620499,1.8005540166204987,0.10387811634349031,0.01731301939058172
2022-06,0.0,29.805276381909547,17.054020100502512,20.603015075376884,19.535175879396984,9.893216080402011,2.763819095477387,0.25125628140703515,0.09422110552763818
